rI,gI,bI,rT,gT,bT,rM,gM,bM
2,6,4,72,81,86,36,,
2,6,4,74,84,90,37,,
2,6,4,110,105,96,55,,
2,6,4,114,108,98,57,,
2,6,4,127,106,80,63.5,,
2,6,4,120,88,56,60,,
2,6,4,89,108,119,44.5,,
2,6,4,90,113,125,45,,
2,6,4,107,120,125,53.5,,
2,6,4,130,121,108,65,,
2,6,4,131,122,110,65.5,,
2,7,4,120,133,137,60,,
2,7,4,128,135,135,64,,
2,7,4,127,138,140,63.5,,
2,7,5,107,133,145,53.5,,
2,7,5,126,143,148,63,,
2,7,5,116,138,146,58,,
2,7,4,143,143,136,71.5,,
2,7,5,137,139,135,68.5,,
3,7,4,156,138,113,52,,
3,7,4,150,138,121,50,,
3,7,4,148,143,131,49.33333333,,
2,7,5,120,133,137,60,,
2,7,5,132,136,133,66,,
3,7,5,143,150,148,47.66666667,,
3,7,5,151,148,138,50.33333333,,
3,7,5,144,144,136,48,,
3,7,4,160,147,128,53.33333333,,
3,7,4,158,146,128,52.66666667,,
3,7,5,151,146,134,50.33333333,,
3,7,5,158,157,149,52.66666667,,
3,8,5,161,160,152,53.66666667,,
3,7,5,155,155,147,51.66666667,,
3,7,5,147,155,154,49,,
3,7,5,154,154,147,51.33333333,,
3,8,5,167,164,153,55.66666667,,
3,7,5,159,159,152,53,,
3,7,5,145,149,145,48.33333333,,
3,8,5,166,163,151,55.33333333,,
3,8,5,173,165,149,57.66666667,,
3,8,5,161,160,152,53.66666667,,
3,7,5,151,151,144,50.33333333,,
3,7,5,164,158,145,54.66666667,,
3,7,5,147,153,151,49,,
3,8,5,165,167,159,55,,
3,8,5,171,171,162,57,,
3,8,5,169,168,158,56.33333333,,
3,8,5,176,167,150,58.66666667,,
3,8,5,169,176,171,56.33333333,,
3,8,5,167,173,169,55.66666667,,
3,8,5,163,175,174,54.33333333,,
3,8,5,173,174,165,57.66666667,,
3,8,5,163,168,163,54.33333333,,
3,8,5,161,167,162,53.66666667,,
3,8,5,169,167,155,56.33333333,,
3,8,5,182,172,155,60.66666667,,
3,8,5,172,169,159,57.33333333,,
3,8,5,174,168,154,58,,
3,8,5,179,165,144,59.66666667,,
3,8,5,177,166,148,59,,
3,8,5,177,167,149,59,,
3,8,5,174,165,148,58,,
3,8,5,173,163,145,57.66666667,,
3,7,5,156,147,132,52,,
3,8,5,175,164,144,58.33333333,,
3,8,5,167,166,156,55.66666667,,
3,8,5,167,170,163,55.66666667,,
3,8,5,174,167,153,58,,
3,8,5,171,164,149,57,,
3,7,5,170,160,141,56.66666667,,
3,7,5,159,161,155,53,,
3,8,5,164,162,152,54.66666667,,
2,6,4,89,76,62,44.5,,
2,6,4,112,98,80,56,,
2,6,4,76,85,91,38,,
2,6,4,86,83,78,43,,
2,6,4,148,88,25,74,,
2,6,4,141,87,31,70.5,,
2,6,4,125,89,52,62.5,,
2,6,4,114,102,86,57,,
2,6,4,93,86,78,46.5,,
2,6,4,107,90,71,53.5,,
2,6,4,105,99,91,52.5,,
2,6,4,110,96,80,55,,
2,6,4,70,78,82,35,,
2,6,4,80,90,95,40,,
2,6,4,74,90,101,37,,
2,6,4,91,93,92,45.5,,
2,6,4,70,80,86,35,,
2,6,4,64,94,114,32,,
2,6,4,93,101,103,46.5,,
2,6,4,78,82,84,39,,
2,6,4,114,109,100,57,,
3,6,4,130,101,67,43.33333333,,
3,6,4,134,116,94,44.66666667,,
2,6,4,119,112,101,59.5,,
2,6,4,111,110,105,55.5,,
2,6,4,108,123,128,54,,
2,6,4,89,115,129,44.5,,
2,6,5,108,125,132,54,,
3,7,4,144,129,108,48,,
3,7,4,142,128,108,47.33333333,,
2,6,4,130,122,110,65,,
2,7,5,112,132,141,56,,
2,6,4,119,119,114,59.5,,
2,7,5,122,134,137,61,,
3,7,5,133,131,123,44.33333333,,
3,7,4,150,140,124,50,,
3,7,4,167,137,94,55.66666667,,
3,7,4,152,135,112,50.66666667,,
3,7,4,141,129,112,47,,
3,7,5,136,139,134,45.33333333,,
2,7,5,119,129,131,59.5,,
2,7,5,132,142,142,66,,
3,7,5,143,149,146,47.66666667,,
3,7,5,155,149,137,51.66666667,,
3,7,5,154,145,129,51.33333333,,
3,7,5,161,149,131,53.66666667,,
3,8,5,164,160,149,54.66666667,,
3,7,5,151,156,152,50.33333333,,
3,7,5,158,156,147,52.66666667,,
3,8,5,162,163,156,54,,
3,7,5,144,155,155,48,,
3,7,5,141,141,133,47,,
3,7,5,163,157,144,54.33333333,,
3,7,5,165,158,143,55,,
3,8,5,174,169,156,58,,
3,8,5,171,165,151,57,,
3,8,5,173,159,139,57.66666667,,
3,8,5,178,167,148,59.33333333,,
3,8,5,178,169,151,59.33333333,,
3,8,5,172,165,150,57.33333333,,
3,7,5,165,162,151,55,,
3,8,5,163,163,155,54.33333333,,
3,8,5,170,167,156,56.66666667,,
3,8,5,170,168,158,56.66666667,,
3,8,5,166,171,166,55.33333333,,
3,8,5,173,170,159,57.66666667,,
3,8,5,173,167,154,57.66666667,,
3,8,5,178,171,155,59.33333333,,
3,8,5,181,173,158,60.33333333,,
3,8,5,177,164,143,59,,
3,8,5,179,167,148,59.66666667,,
3,7,5,170,159,140,56.66666667,,
3,8,5,170,162,145,56.66666667,,
3,8,5,174,169,156,58,,
3,8,5,176,176,167,58.66666667,,
3,8,5,174,170,158,58,,
3,8,5,176,167,151,58.66666667,,
3,8,5,180,166,144,60,,
3,8,5,174,167,152,58,,
3,8,5,173,167,153,57.66666667,,
3,8,5,165,163,153,55,,
3,8,5,154,160,156,51.33333333,,
3,8,5,162,165,158,54,,
3,8,5,168,171,164,56,,
3,8,5,169,169,161,56.33333333,,
3,7,5,160,155,142,53.33333333,,
3,7,5,171,158,137,57,,
3,8,5,175,163,143,58.33333333,,
3,8,5,165,170,164,55,,
3,8,5,151,166,168,50.33333333,,
2,6,4,94,79,64,47,,
2,6,4,87,74,60,43.5,,
2,6,4,97,94,89,48.5,,
2,6,4,99,82,65,49.5,,
2,6,4,138,87,34,69,,
2,6,4,134,87,37,67,,
3,6,4,137,100,57,45.66666667,,
2,6,4,131,92,51,65.5,,
2,6,4,132,103,68,66,,
2,6,4,117,85,53,58.5,,
2,6,4,122,90,56,61,,
2,6,4,105,90,73,52.5,,
2,6,4,82,92,98,41,,
2,6,4,75,79,82,37.5,,
2,6,4,102,113,116,51,,
2,6,4,111,105,95,55.5,,
2,6,4,113,89,65,56.5,,
2,6,4,118,106,91,59,,
2,6,4,107,108,105,53.5,,
2,6,4,113,111,105,56.5,,
2,6,4,113,117,116,56.5,,
2,6,4,102,92,79,51,,
2,6,4,131,118,99,65.5,,
2,6,4,97,90,81,48.5,,
2,6,4,97,109,114,48.5,,
2,7,4,114,123,126,57,,
2,6,4,116,119,117,58,,
2,7,4,125,129,128,62.5,,
2,7,4,125,132,131,62.5,,
3,7,4,152,144,130,50.66666667,,
3,7,5,152,146,133,50.66666667,,
2,7,5,120,131,133,60,,
2,7,5,127,132,131,63.5,,
2,7,4,134,135,129,67,,
2,7,4,137,137,130,68.5,,
3,7,4,150,146,134,50,,
3,7,4,154,133,105,51.33333333,,
3,7,4,161,133,93,53.66666667,,
3,7,5,146,133,114,48.66666667,,
3,7,5,136,135,129,45.33333333,,
3,7,5,145,138,126,48.33333333,,
3,7,5,145,146,139,48.33333333,,
3,7,5,159,158,149,53,,
3,7,5,163,146,122,54.33333333,,
3,7,5,164,151,132,54.66666667,,
3,7,5,151,149,141,50.33333333,,
3,8,5,153,161,158,51,,
3,7,5,144,156,156,48,,
3,7,5,141,158,162,47,,
3,7,5,150,156,152,50,,
3,7,5,149,156,153,49.66666667,,
3,8,5,161,161,153,53.66666667,,
3,8,5,165,162,151,55,,
3,7,5,166,160,148,55.33333333,,
3,8,5,174,171,158,58,,
3,8,5,171,168,157,57,,
3,8,5,165,167,160,55,,
3,8,5,170,169,160,56.66666667,,
3,8,5,178,168,150,59.33333333,,
3,8,5,181,178,165,60.33333333,,
3,8,5,170,170,161,56.66666667,,
3,8,5,173,165,150,57.66666667,,
3,8,5,180,175,162,60,,
3,8,5,180,176,162,60,,
3,8,5,172,175,167,57.33333333,,
3,8,5,164,176,175,54.66666667,,
3,8,5,172,174,165,57.33333333,,
3,8,5,177,170,154,59,,
3,8,5,179,168,149,59.66666667,,
3,8,5,179,174,159,59.66666667,,
3,8,5,181,164,138,60.33333333,,
3,7,5,174,159,136,58,,
3,8,5,177,170,155,59,,
3,8,5,163,167,160,54.33333333,,
3,8,5,177,177,168,59,,
3,8,5,184,174,157,61.33333333,,
3,8,5,178,172,159,59.33333333,,
3,8,5,174,169,155,58,,
3,8,5,171,163,147,57,,
3,8,5,168,167,157,56,,
3,8,5,174,169,155,58,,
3,8,5,165,169,162,55,,
3,8,5,168,170,163,56,,
3,8,5,158,168,166,52.66666667,,
3,8,5,165,167,160,55,,
3,8,5,170,165,152,56.66666667,,
3,8,5,175,163,143,58.33333333,,
3,8,5,168,163,152,56,,
3,8,5,161,173,171,53.66666667,,
3,8,5,154,165,164,51.33333333,,
2,6,4,109,90,69,54.5,,
2,6,4,92,87,79,46,,
2,6,4,74,73,71,37,,
2,6,4,76,84,88,38,,
2,6,4,106,96,84,53,,
2,6,4,124,100,71,62,,
2,6,4,107,97,83,53.5,,
2,6,4,140,100,54,70,,
2,6,4,127,105,78,63.5,,
2,6,4,85,93,97,42.5,,
2,6,4,115,93,68,57.5,,
2,6,4,103,92,80,51.5,,
2,6,4,115,84,53,57.5,,
2,6,4,86,98,104,43,,
2,6,4,92,105,111,46,,
2,6,4,123,110,94,61.5,,
2,6,4,142,112,72,71,,
2,6,4,125,108,86,62.5,,
2,6,4,116,118,115,58,,
2,6,4,110,103,92,55,,
2,6,4,121,104,82,60.5,,
2,6,4,132,100,61,66,,
2,6,4,121,99,74,60.5,,
2,6,4,98,109,112,49,,
2,6,4,110,116,117,55,,
2,6,4,123,116,106,61.5,,
2,6,4,124,117,106,62,,
2,7,4,120,127,128,60,,
2,7,5,117,135,143,58.5,,
3,7,5,140,139,131,46.66666667,,
2,7,5,138,143,139,69,,
2,7,5,128,129,124,64,,
2,6,5,108,123,130,54,,
2,7,5,126,137,139,63,,
2,7,4,135,145,145,67.5,,
2,7,5,121,140,147,60.5,,
3,7,5,139,144,141,46.33333333,,
3,7,4,164,141,110,54.66666667,,
3,7,5,165,137,99,55,,
3,7,5,162,145,120,54,,
3,7,5,158,148,132,52.66666667,,
3,7,4,153,138,117,51,,
3,7,5,163,155,140,54.33333333,,
3,8,5,175,163,144,58.33333333,,
3,7,5,168,152,129,56,,
3,7,5,161,152,136,53.66666667,,
3,7,5,162,157,145,54,,
3,7,5,159,155,144,53,,
3,7,5,150,157,154,50,,
3,8,5,162,164,157,54,,
3,8,5,162,161,151,54,,
3,8,5,161,164,158,53.66666667,,
3,8,5,171,163,148,57,,
3,8,5,174,166,151,58,,
3,8,5,172,167,154,57.33333333,,
3,8,5,174,171,160,58,,
3,8,5,167,171,164,55.66666667,,
3,8,5,171,173,165,57,,
3,8,5,165,168,162,55,,
3,8,5,173,176,169,57.66666667,,
3,8,5,178,171,157,59.33333333,,
3,8,5,175,167,153,58.33333333,,
3,8,5,181,169,149,60.33333333,,
3,8,5,190,177,156,63.33333333,,
3,8,5,179,178,168,59.66666667,,
3,8,5,157,166,163,52.33333333,,
3,8,5,172,175,167,57.33333333,,
3,8,5,181,175,161,60.33333333,,
3,8,5,169,169,160,56.33333333,,
3,8,5,172,174,167,57.33333333,,
3,8,5,183,177,162,61,,
3,8,5,175,173,162,58.33333333,,
3,8,5,176,176,166,58.66666667,,
3,8,5,175,177,170,58.33333333,,
3,8,5,178,173,159,59.33333333,,
3,8,5,185,173,151,61.66666667,,
3,8,5,186,176,157,62,,
3,8,5,176,171,157,58.66666667,,
3,8,5,177,170,155,59,,
3,8,5,164,165,157,54.66666667,,
3,8,5,165,165,157,55,,
3,8,5,170,174,167,56.66666667,,
3,8,5,168,176,172,56,,
3,8,5,176,170,156,58.66666667,,
3,8,5,156,165,163,52,,
3,8,5,161,159,149,53.66666667,,
3,8,5,159,163,157,53,,
3,8,5,170,168,158,56.66666667,,
3,8,5,164,169,163,54.66666667,,
3,8,5,167,166,156,55.66666667,,
2,6,4,105,81,59,52.5,,
2,5,4,76,58,43,38,,
2,6,4,69,80,87,34.5,,
2,6,4,77,102,118,38.5,,
2,6,4,78,97,110,39,,
2,6,4,122,94,64,61,,
2,6,4,117,90,61,58.5,,
2,6,4,124,93,59,62,,
2,6,4,119,83,48,59.5,,
2,6,4,109,91,72,54.5,,
2,6,4,124,96,64,62,,
2,6,4,104,84,63,52,,
2,6,4,114,76,41,57,,
2,6,4,85,90,93,42.5,,
2,6,4,116,100,81,58,,
2,6,4,131,105,73,65.5,,
2,6,4,134,102,64,67,,
2,6,4,88,104,113,44,,
2,6,4,112,108,100,56,,
2,6,4,117,117,113,58.5,,
2,6,4,123,116,104,61.5,,
2,6,4,137,123,103,68.5,,
2,7,4,146,127,102,73,,
2,6,4,124,112,97,62,,
2,7,4,134,128,118,67,,
2,7,4,145,132,114,72.5,,
2,7,4,136,128,116,68,,
3,7,5,138,132,121,46,,
3,7,5,143,146,142,47.66666667,,
2,7,4,132,131,125,66,,
2,7,4,128,125,117,64,,
3,7,4,139,131,118,46.33333333,,
2,6,5,94,116,127,47,,
3,7,5,133,138,135,44.33333333,,
2,7,5,120,144,153,60,,
2,7,5,119,135,141,59.5,,
3,7,5,138,137,130,46,,
3,7,5,166,148,122,55.33333333,,
3,7,5,156,149,135,52,,
3,7,5,154,151,141,51.33333333,,
3,7,5,158,151,137,52.66666667,,
3,7,5,158,154,143,52.66666667,,
3,7,5,158,148,132,52.66666667,,
3,7,5,163,151,131,54.33333333,,
3,7,5,170,159,140,56.66666667,,
3,8,5,157,162,157,52.33333333,,
3,8,5,159,166,163,53,,
3,8,5,166,165,156,55.33333333,,
3,7,5,161,159,149,53.66666667,,
3,8,5,156,160,156,52,,
3,8,5,161,167,163,53.66666667,,
3,8,5,167,167,158,55.66666667,,
3,8,5,173,172,162,57.66666667,,
3,8,5,172,166,152,57.33333333,,
3,8,5,172,168,156,57.33333333,,
3,8,5,177,169,154,59,,
3,8,5,173,172,162,57.66666667,,
3,8,5,182,176,162,60.66666667,,
3,8,5,183,176,161,61,,
3,8,5,175,172,160,58.33333333,,
3,8,5,174,172,161,58,,
3,8,5,174,167,153,58,,
3,9,5,191,181,163,63.66666667,,
3,9,5,190,180,162,63.33333333,,
3,8,5,184,178,164,61.33333333,,
3,8,5,178,175,163,59.33333333,,
3,8,5,169,172,165,56.33333333,,
3,8,5,170,171,164,56.66666667,,
3,8,6,167,174,169,55.66666667,,
3,8,5,176,175,165,58.66666667,,
3,8,5,174,176,167,58,,
3,8,5,173,175,167,57.66666667,,
3,8,6,167,177,174,55.66666667,,
3,8,6,170,179,174,56.66666667,,
3,8,5,169,172,164,56.33333333,,
3,8,5,174,167,153,58,,
3,8,5,178,168,149,59.33333333,,
3,8,5,181,173,157,60.33333333,,
3,8,5,176,174,162,58.66666667,,
3,8,5,165,166,158,55,,
3,8,5,172,164,150,57.33333333,,
3,8,5,177,172,159,59,,
3,8,5,185,177,161,61.66666667,,
3,8,5,172,170,160,57.33333333,,
3,8,5,172,175,167,57.33333333,,
3,8,5,167,166,158,55.66666667,,
3,8,5,164,167,160,54.66666667,,
3,8,5,175,169,156,58.33333333,,
3,8,5,170,167,156,56.66666667,,
3,8,5,174,170,157,58,,
2,6,4,96,76,56,48,,
2,6,4,85,62,44,42.5,,
2,6,4,76,76,74,38,,
2,6,4,93,103,108,46.5,,
2,6,4,89,88,85,44.5,,
2,6,4,105,97,87,52.5,,
2,6,4,116,111,103,58,,
2,6,4,117,115,108,58.5,,
2,6,4,122,92,60,61,,
2,6,4,122,88,54,61,,
2,6,4,116,99,79,58,,
2,6,4,131,112,88,65.5,,
2,6,4,135,94,49,67.5,,
2,6,4,111,93,74,55.5,,
3,6,4,126,102,74,42,,
2,6,4,119,122,120,59.5,,
2,7,4,132,123,108,66,,
2,6,4,118,109,98,59,,
2,7,4,115,122,122,57.5,,
2,6,4,103,123,131,51.5,,
2,7,4,119,129,131,59.5,,
2,6,4,110,103,93,55,,
2,7,4,140,125,105,70,,
2,7,4,141,130,113,70.5,,
3,7,4,154,138,116,51.33333333,,
3,6,4,155,123,81,51.66666667,,
2,6,4,121,121,116,60.5,,
3,6,5,121,120,114,40.33333333,,
3,7,5,131,132,128,43.66666667,,
3,7,5,130,131,127,43.33333333,,
3,7,4,144,135,121,48,,
3,7,4,145,128,107,48.33333333,,
2,7,4,143,144,138,71.5,,
3,7,5,149,153,149,49.66666667,,
2,7,5,143,155,155,71.5,,
3,7,5,145,144,135,48.33333333,,
3,7,5,154,148,135,51.33333333,,
3,7,5,145,152,149,48.33333333,,
3,7,5,152,158,154,50.66666667,,
3,7,5,155,154,145,51.66666667,,
3,7,5,157,148,132,52.33333333,,
3,7,5,162,158,147,54,,
3,8,5,156,160,154,52,,
3,7,5,157,150,136,52.33333333,,
3,7,5,174,157,131,58,,
3,8,5,172,160,141,57.33333333,,
3,8,5,172,170,159,57.33333333,,
3,8,5,169,165,153,56.33333333,,
3,8,5,168,165,154,56,,
3,8,5,160,168,165,53.33333333,,
3,8,5,160,170,168,53.33333333,,
3,8,5,163,171,168,54.33333333,,
3,8,5,163,167,161,54.33333333,,
3,8,5,174,170,159,58,,
3,8,5,174,170,157,58,,
3,8,5,166,172,167,55.33333333,,
3,8,5,174,170,158,58,,
3,8,5,180,176,163,60,,
3,8,5,183,177,162,61,,
3,8,5,177,174,163,59,,
3,8,6,178,176,165,59.33333333,,
3,8,5,182,168,146,60.66666667,,
3,8,5,185,178,163,61.66666667,,
3,8,5,190,179,160,63.33333333,,
4,8,5,185,175,156,46.25,,
4,8,5,183,173,154,45.75,,
3,8,6,173,175,167,57.66666667,,
3,8,6,164,175,173,54.66666667,,
3,8,5,167,173,167,55.66666667,,
3,8,5,172,178,173,57.33333333,,
3,9,5,172,179,173,57.33333333,,
3,8,5,173,176,168,57.66666667,,
3,8,6,167,172,166,55.66666667,,
3,8,6,167,175,171,55.66666667,,
3,8,5,167,176,172,55.66666667,,
3,8,5,175,174,164,58.33333333,,
3,8,5,178,165,144,59.33333333,,
3,8,5,171,168,157,57,,
3,8,5,168,170,162,56,,
3,8,5,168,164,153,56,,
3,8,5,175,166,149,58.33333333,,
3,8,5,173,167,152,57.66666667,,
3,8,5,177,169,153,59,,
3,8,5,168,173,167,56,,
3,8,5,168,179,177,56,,
3,8,5,176,173,162,58.66666667,,
3,8,5,166,170,164,55.33333333,,
3,8,5,178,167,147,59.33333333,,
3,8,5,179,167,148,59.66666667,,
3,8,5,174,164,146,58,,
2,6,4,111,79,50,55.5,,
2,6,4,112,71,35,56,,
2,6,4,121,94,63,60.5,,
2,6,4,108,103,95,54,,
2,6,4,116,96,72,58,,
2,6,4,109,88,66,54.5,,
2,6,4,106,94,80,53,,
2,6,4,99,94,86,49.5,,
2,6,4,117,96,73,58.5,,
2,6,4,100,95,87,50,,
2,6,4,112,102,89,56,,
2,6,4,122,116,105,61,,
2,6,4,122,96,67,61,,
2,6,4,121,111,97,60.5,,
2,6,4,123,105,83,61.5,,
2,6,4,111,109,103,55.5,,
2,6,4,104,104,99,52,,
2,6,4,104,109,110,52,,
2,6,4,116,119,116,58,,
2,7,4,120,132,135,60,,
2,6,4,106,110,109,53,,
2,6,4,103,116,120,51.5,,
2,7,4,122,127,126,61,,
3,7,4,144,132,115,48,,
3,7,4,166,135,90,55.33333333,,
3,6,4,151,123,86,50.33333333,,
2,7,4,146,128,104,73,,
3,7,5,138,140,134,46,,
3,7,5,145,135,121,48.33333333,,
3,7,5,134,132,124,44.66666667,,
3,7,5,137,134,125,45.66666667,,
3,7,4,154,140,119,51.33333333,,
3,7,4,164,147,123,54.66666667,,
3,7,4,166,154,136,55.33333333,,
3,7,5,158,158,150,52.66666667,,
3,7,5,150,149,141,50,,
3,7,5,153,153,145,51,,
3,8,5,151,162,162,50.33333333,,
3,7,5,143,160,163,47.66666667,,
3,7,5,149,154,150,49.66666667,,
3,7,5,149,152,146,49.66666667,,
3,7,5,152,159,156,50.66666667,,
3,8,5,155,160,154,51.66666667,,
3,7,5,159,158,150,53,,
3,8,5,172,162,143,57.33333333,,
3,7,5,160,158,148,53.33333333,,
3,7,5,174,161,140,58,,
3,8,5,172,166,153,57.33333333,,
3,8,5,164,163,154,54.66666667,,
3,8,5,168,175,171,56,,
3,8,5,163,173,171,54.33333333,,
3,8,5,164,173,171,54.66666667,,
3,8,5,171,169,158,57,,
3,8,5,181,172,156,60.33333333,,
3,8,5,184,177,161,61.33333333,,
3,8,5,174,176,168,58,,
3,8,5,174,172,161,58,,
3,8,5,180,174,159,60,,
3,8,5,182,174,158,60.66666667,,
3,8,5,184,177,162,61.33333333,,
3,8,5,191,179,159,63.66666667,,
4,8,5,188,177,157,47,,
3,8,5,183,179,166,61,,
4,9,6,188,182,168,47,,
4,8,5,189,179,161,47.25,,
4,8,5,181,174,159,45.25,,
3,8,6,177,178,168,59,,
3,9,6,179,181,173,59.66666667,,
3,8,6,177,179,170,59,,
3,9,5,184,182,171,61.33333333,,
3,9,5,177,182,175,59,,
3,8,5,171,178,173,57,,
3,8,6,173,177,170,57.66666667,,
3,8,5,175,176,167,58.33333333,,
3,8,5,167,175,171,55.66666667,,
3,8,5,172,170,159,57.33333333,,
3,8,5,174,171,160,58,,
3,8,5,173,170,158,57.66666667,,
3,8,5,163,165,158,54.33333333,,
3,9,5,184,179,165,61.33333333,,
3,8,5,171,173,166,57,,
3,8,5,168,170,163,56,,
3,8,5,162,171,168,54,,
3,8,5,162,172,169,54,,
3,8,6,165,174,171,55,,
3,8,5,168,172,166,56,,
3,8,5,167,171,165,55.66666667,,
3,8,5,182,174,158,60.66666667,,
3,8,5,167,169,162,55.66666667,,
3,8,5,175,167,150,58.33333333,,
2,6,4,115,81,48,57.5,,
2,6,4,106,74,45,53,,
2,6,4,102,69,42,51,,
2,6,4,123,81,41,61.5,,
2,6,4,121,75,35,60.5,,
2,6,4,121,73,30,60.5,,
2,6,4,137,91,42,68.5,,
2,6,4,122,92,59,61,,
2,6,4,124,91,55,62,,
2,6,4,97,82,68,48.5,,
2,6,4,91,88,81,45.5,,
2,6,4,106,90,73,53,,
2,6,4,103,110,112,51.5,,
2,6,4,117,114,106,58.5,,
2,6,4,122,118,110,61,,
2,6,4,100,98,93,50,,
2,6,4,69,82,92,34.5,,
2,6,4,106,105,100,53,,
2,7,4,124,129,127,62,,
2,6,4,123,121,114,61.5,,
2,6,4,131,112,87,65.5,,
2,6,4,129,123,111,64.5,,
2,7,4,118,135,140,59,,
3,7,4,146,131,110,48.66666667,,
3,7,4,150,135,113,50,,
3,6,4,145,125,98,48.33333333,,
3,7,4,147,135,118,49,,
3,7,4,151,132,107,50.33333333,,
3,7,4,140,130,115,46.66666667,,
3,6,5,135,119,99,45,,
3,7,4,141,133,120,47,,
3,7,5,156,145,129,52,,
3,7,5,164,151,131,54.66666667,,
3,7,4,161,138,107,53.66666667,,
3,7,4,176,155,125,58.66666667,,
3,8,5,174,159,137,58,,
3,7,5,146,155,154,48.66666667,,
3,7,5,149,159,158,49.66666667,,
3,8,5,154,162,160,51.33333333,,
3,8,5,161,163,155,53.66666667,,
3,7,5,158,157,149,52.66666667,,
3,8,5,154,164,163,51.33333333,,
3,7,5,162,158,147,54,,
3,8,5,163,160,149,54.33333333,,
3,8,5,167,165,154,55.66666667,,
3,8,5,171,163,147,57,,
3,8,5,173,165,149,57.66666667,,
3,8,5,178,174,162,59.33333333,,
3,8,5,182,169,149,60.66666667,,
3,8,6,170,176,171,56.66666667,,
3,8,6,164,174,171,54.66666667,,
3,8,6,163,169,165,54.33333333,,
3,8,5,173,169,157,57.66666667,,
3,8,5,183,175,159,61,,
4,8,5,183,175,158,45.75,,
4,8,6,185,182,169,46.25,,
3,9,5,180,181,172,60,,
3,8,5,177,173,161,59,,
3,8,5,177,173,161,59,,
3,8,5,184,179,166,61.33333333,,
4,9,5,192,185,168,48,,
4,9,5,190,182,166,47.5,,
4,9,5,192,185,169,48,,
4,8,5,190,180,162,47.5,,
4,8,5,191,177,154,47.75,,
4,8,6,185,179,164,46.25,,
3,8,6,176,178,170,58.66666667,,
4,8,5,189,179,161,47.25,,
3,9,5,188,181,165,62.66666667,,
3,9,6,180,183,174,60,,
3,9,5,185,186,176,61.66666667,,
3,9,5,170,181,178,56.66666667,,
3,8,5,182,178,165,60.66666667,,
3,8,5,182,176,161,60.66666667,,
3,8,5,174,175,167,58,,
3,8,5,181,179,168,60.33333333,,
3,9,5,184,180,167,61.33333333,,
3,8,5,173,179,172,57.66666667,,
3,8,5,170,169,159,56.66666667,,
3,8,5,181,177,164,60.33333333,,
3,8,5,174,168,154,58,,
3,8,6,163,166,160,54.33333333,,
3,8,6,168,173,168,56,,
3,8,6,164,176,175,54.66666667,,
3,8,5,170,175,169,56.66666667,,
3,8,5,179,173,159,59.66666667,,
3,8,5,173,169,157,57.66666667,,
3,8,5,174,173,163,58,,
3,8,5,174,174,165,58,,
3,8,5,173,171,160,57.66666667,,
2,6,4,110,91,70,55,,
2,6,4,115,101,82,57.5,,
2,6,4,117,105,90,58.5,,
2,6,4,106,100,91,53,,
2,6,4,131,106,76,65.5,,
2,6,4,108,78,50,54,,
2,6,4,86,69,54,43,,
2,6,4,131,94,53,65.5,,
2,6,4,113,97,77,56.5,,
2,6,4,94,93,90,47,,
2,6,4,81,97,106,40.5,,
2,6,4,56,87,112,28,,
2,6,4,89,107,116,44.5,,
2,6,4,118,115,108,59,,
2,6,4,124,121,113,62,,
2,6,4,116,115,109,58,,
2,6,4,111,97,81,55.5,,
2,6,4,116,110,99,58,,
2,6,4,122,119,112,61,,
2,6,4,139,111,75,69.5,,
2,6,4,133,121,105,66.5,,
2,6,4,125,119,109,62.5,,
2,7,4,133,129,120,66.5,,
2,7,4,130,131,125,65,,
3,7,4,153,141,123,51,,
2,7,5,126,134,134,63,,
2,7,4,128,131,128,64,,
3,7,4,154,140,120,51.33333333,,
3,7,4,153,129,98,51,,
3,7,4,144,131,113,48,,
3,7,4,153,145,131,51,,
3,7,4,154,135,110,51.33333333,,
3,7,4,172,149,118,57.33333333,,
3,7,4,177,151,114,59,,
3,7,4,176,152,117,58.66666667,,
3,8,5,169,160,144,56.33333333,,
3,8,5,166,163,152,55.33333333,,
3,8,5,172,164,149,57.33333333,,
3,8,5,173,167,154,57.66666667,,
3,8,5,160,163,157,53.33333333,,
3,8,5,151,170,173,50.33333333,,
3,8,5,148,167,170,49.33333333,,
3,7,5,156,160,156,52,,
3,8,5,165,163,153,55,,
3,8,5,173,166,152,57.66666667,,
3,8,5,171,168,157,57,,
3,8,5,180,174,159,60,,
3,8,5,187,178,160,62.33333333,,
3,8,5,187,180,163,62.33333333,,
3,8,5,182,179,167,60.66666667,,
3,8,5,177,177,167,59,,
3,9,6,187,186,174,62.33333333,,
3,9,5,188,183,168,62.66666667,,
4,9,5,193,182,162,48.25,,
4,8,6,187,181,166,46.75,,
3,9,6,177,183,177,59,,
3,9,6,173,186,184,57.66666667,,
4,9,6,183,184,175,45.75,,
3,9,6,177,183,178,59,,
4,9,6,187,183,170,46.75,,
4,9,6,193,188,173,48.25,,
4,9,6,187,185,173,46.75,,
4,9,6,189,184,171,47.25,,
4,9,5,187,182,167,46.75,,
4,9,5,195,184,165,48.75,,
3,9,6,185,184,173,61.66666667,,
4,8,6,182,182,171,45.5,,
4,9,5,197,185,164,49.25,,
4,9,5,195,184,165,48.75,,
3,9,6,188,187,176,62.66666667,,
3,9,5,194,189,174,64.66666667,,
