gM,rbM,rI,gI,bI
2,2,87,92,83
2,2,98,121,116
3,5,57,65,40
4,3,63,50,66
1,2,104,137,121
4,4,54,58,58
1,1,115,137,132
2,2,99,112,109
1,1,107,140,131
3,3,70,68,72
7,6,34,29,34
5,5,41,42,41
5,6,35,41,35
8,6,34,28,29
2,2,82,87,114
6,5,39,37,52
2,3,66,84,81
7,6,36,30,38
7,6,29,29,42
2,2,102,123,117
2,1,117,87,131
7,6,32,30,41
2,2,90,103,99
4,5,36,49,50
3,3,50,79,73
6,6,37,35,32
2,2,102,86,119
8,6,32,28,41
8,5,41,27,41
7,6,37,33,34
4,4,41,54,51
4,4,54,56,54
2,2,109,117,117
1,1,124,143,152
3,3,60,68,64
3,3,81,83,83
2,2,101,111,105
2,1,116,109,139
3,3,59,68,63
3,3,66,65,65
2,3,68,96,80
4,5,40,57,44
2,3,66,86,70
6,6,36,35,36
2,2,85,85,88
8,6,29,28,36
3,3,66,73,69
8,6,24,26,43
2,3,78,87,78
3,3,75,79,75
5,5,43,42,42
5,3,45,43,90
2,2,86,87,91
3,4,50,71,57
5,3,57,46,66
2,1,107,121,141
2,2,99,113,105
5,5,46,46,49
4,4,47,52,51
2,2,91,93,96
4,4,50,57,55
4,4,48,55,67
8,4,45,28,52
4,4,50,53,51
2,2,92,98,97
7,5,41,30,47
2,1,121,85,135
6,5,43,35,44
2,2,85,103,97
6,5,42,39,41
6,6,30,36,35
7,6,33,30,35
3,2,100,82,110
5,3,60,42,93
2,3,80,90,81
2,2,89,89,96
8,6,31,26,45
6,6,36,35,35
4,4,53,53,50
3,3,68,71,65
2,2,93,116,110
6,4,69,36,47
3,3,81,80,82
4,4,56,52,55
8,6,31,27,34
6,6,34,37,37
1,1,115,139,143
4,4,41,61,61
3,3,54,74,63
3,3,70,80,74
5,6,33,44,40
6,5,40,36,38
2,2,97,125,116
7,6,39,30,35
2,2,97,118,113
8,5,43,27,47
5,5,43,42,40
1,1,106,132,146
8,6,29,26,35
4,3,66,61,81
3,3,70,75,70
3,2,97,75,107
2,2,88,101,98
5,5,44,42,46
2,2,75,98,90
7,5,31,29,51
4,4,52,54,61
2,3,83,88,80
3,4,59,66,61
4,5,41,53,47
5,5,47,48,49
2,2,109,122,118
4,4,57,56,54
2,2,99,122,114
4,4,48,57,50
1,2,100,139,118
4,5,43,50,39
6,6,30,39,37
5,6,34,41,35
2,1,117,96,137
2,2,103,111,105
5,6,34,42,36
5,2,80,45,93
2,2,99,112,101
6,6,37,35,37
3,3,68,66,70
2,2,112,91,112
3,2,107,83,117
3,3,60,73,70
4,4,61,57,58
2,2,100,108,104
4,3,55,51,69
3,3,76,83,81
3,3,59,67,63
4,3,61,54,83
6,5,43,37,42
2,1,111,103,129
5,4,52,48,50
4,3,61,57,67
6,6,35,35,34
4,2,75,58,88
8,5,35,28,41
2,3,72,84,77
4,4,55,55,53
3,2,92,71,112
4,5,40,55,52
4,4,57,62,59
2,2,96,118,111
7,6,29,29,37
6,6,36,34,40
2,2,101,106,107
4,5,44,57,46
6,4,47,40,57
2,2,98,122,118
4,4,46,55,58
3,3,75,80,74
5,3,57,42,72
4,2,64,50,85
5,6,39,41,39
3,2,85,77,113
5,3,67,48,79
5,4,44,45,52
1,1,123,146,147
5,5,39,45,45
5,5,43,45,46
2,2,90,117,105
1,1,115,131,149
2,2,93,105,102
2,1,119,102,142
7,6,31,30,37
4,3,63,55,61
4,4,60,61,58
4,5,47,49,46
6,6,32,37,35
6,4,54,34,46
4,3,71,54,83
4,4,50,49,48
5,5,43,44,46
6,4,52,37,59
4,4,51,57,54
1,1,113,138,130
3,3,54,82,79
6,6,36,37,37
2,2,91,100,91
2,2,99,115,108
6,5,43,39,40
5,4,51,48,52
1,2,105,128,114
4,4,47,50,52
2,2,103,121,111
4,3,71,62,73
6,4,49,40,53
4,3,50,53,78
2,2,90,98,96
3,4,48,67,66
3,3,60,80,65
3,2,96,78,110
3,3,75,79,72
6,5,45,39,40
4,4,56,51,56
3,3,57,70,66
2,2,84,99,93
2,2,94,104,100
2,2,94,111,105
2,2,98,122,115
2,3,76,87,79
3,3,67,82,77
6,6,32,36,36
4,3,61,56,87
2,2,77,98,92
4,3,76,52,82
3,3,67,72,71
4,5,41,55,43
5,2,65,46,91
1,1,121,132,137
4,4,51,51,53
2,2,90,109,97
4,4,42,49,58
2,2,86,93,85
5,4,40,46,59
1,1,128,146,147
2,2,112,90,117
3,3,56,82,70
5,5,44,43,44
6,6,32,36,39
4,5,39,53,43
3,3,64,71,65
5,5,36,45,44
5,5,40,41,43
4,4,44,52,62
4,5,43,53,46
6,6,33,35,34
4,3,62,61,63
4,4,56,61,58
2,2,100,112,109
1,1,112,146,134
2,2,85,94,84
3,3,58,75,69
2,2,101,112,109
3,3,61,65,89
4,5,39,54,53
2,1,91,88,130
8,5,37,28,56
3,2,70,66,87
6,5,41,40,38
7,6,29,33,38
3,4,48,72,69
7,6,35,32,30
4,3,63,56,60
3,4,49,77,66
2,2,99,114,102
2,2,97,122,117
4,4,46,59,63
3,2,96,73,88
2,2,106,118,112
6,6,33,34,37
4,3,67,58,63
2,2,85,114,107
5,5,43,44,41
4,4,48,55,53
7,6,29,33,42
4,5,39,56,57
2,3,77,84,81
6,6,35,35,35
4,3,64,60,72
5,6,31,40,35
2,2,90,116,108
6,6,31,38,35
2,2,97,111,100
4,4,49,50,58
5,5,41,42,44
3,3,64,65,61
6,4,53,35,44
2,2,95,114,106
3,4,43,64,53
6,6,34,38,35
5,3,51,43,76
2,1,118,125,132
3,3,55,74,63
2,2,95,120,109
7,6,32,33,34
3,3,68,70,74
4,5,46,50,48
2,2,96,118,113
3,3,68,70,65
3,4,49,76,74
3,4,55,66,60
1,1,128,135,140
2,1,102,101,128
6,5,42,40,39
5,5,37,43,51
4,4,46,55,51
4,4,50,52,54
2,3,68,91,83
5,5,35,43,50
3,3,79,81,75
5,6,37,48,37
3,4,58,63,59
2,2,83,95,90
2,2,84,106,101
2,2,108,121,114
3,2,88,73,93
6,4,44,35,66
5,5,44,48,47
4,4,60,53,58
4,4,49,50,53
2,2,80,91,86
4,5,41,53,42
3,3,76,67,82
2,2,97,119,111
2,2,92,109,101
4,4,51,50,47
1,1,122,140,144
6,6,32,35,40
6,4,37,39,78
2,1,108,114,149
5,5,40,42,41
7,6,29,32,39
5,4,52,46,57
2,2,83,92,140
2,2,85,125,96
7,6,33,31,36
1,1,124,145,140
2,2,104,127,113
4,4,50,62,59
2,2,82,93,90
2,2,80,85,95
6,6,38,36,39
5,5,36,43,42
2,1,118,114,139
2,2,94,115,108
2,2,95,97,99
7,6,37,33,32
3,4,57,68,62
4,3,56,53,88
4,3,63,61,63
4,4,53,50,51
3,3,81,77,80
5,5,43,44,38
5,5,44,43,42
3,2,75,64,95
2,2,89,106,100
1,1,115,140,146
2,2,64,87,108
6,6,39,40,35
6,6,31,36,37
4,5,39,51,42
3,3,82,70,81
5,6,31,42,40
4,4,42,58,54
8,6,34,28,38
4,3,59,50,78
2,2,74,105,91
4,5,45,55,44
3,2,74,79,97
3,3,67,76,71
1,1,120,139,151
6,3,63,36,50
3,3,72,82,79
4,4,50,57,43
4,5,47,49,48
3,2,109,76,113
3,2,83,71,86
4,3,61,60,81
5,6,38,47,39
4,5,41,59,49
3,2,77,75,104
3,3,77,67,74
2,1,103,113,150
1,1,115,144,130
6,5,41,35,39
3,2,102,80,117
5,5,36,42,41
2,2,75,103,109
2,2,103,115,115
3,3,58,71,67
2,2,109,95,110
5,4,47,44,53
6,6,29,37,35
2,2,88,107,100
3,3,70,65,68
3,3,68,68,69
4,4,45,58,54
3,2,81,67,87
6,6,29,34,38
4,3,60,54,69
4,4,56,56,57
6,5,34,37,50
2,1,111,113,132
2,2,84,99,92
4,6,39,51,38
6,5,42,37,40
7,4,36,32,66
6,6,39,36,36
2,2,103,123,113
3,3,55,69,66
3,2,101,80,110
6,3,49,37,64
3,3,54,67,88
5,4,49,47,45
5,4,47,49,75
7,6,34,32,38
4,4,58,54,57
2,2,94,113,105
2,2,77,103,95
4,5,38,51,42
3,3,65,70,66
2,2,96,106,103
4,4,55,59,55
7,6,37,33,31
1,1,112,128,144
3,2,99,83,122
2,2,64,92,89
2,2,63,99,94
4,4,45,52,50
4,4,45,50,50
3,3,67,74,70
3,3,74,71,76
2,1,97,104,141
5,5,36,45,43
4,4,52,53,50
2,2,103,89,112
1,2,88,143,125
2,2,98,112,109
1,2,111,130,121
6,6,38,37,38
2,2,106,122,118
5,4,52,43,57
4,4,43,62,59
2,2,90,102,118
2,2,81,88,86
8,5,44,25,37
1,2,108,128,118
1,1,112,148,130
4,4,50,51,49
2,2,95,114,111
7,6,33,33,35
3,4,58,66,62
4,4,57,51,54
4,5,43,52,46
1,1,126,137,145
5,5,37,41,41
4,4,46,53,51
2,2,93,101,92
7,6,37,33,40
5,6,38,44,38
2,2,113,125,127
6,6,29,34,34
4,4,49,51,55
3,2,95,72,110
7,6,34,31,34
3,3,53,64,72
3,3,61,68,63
6,6,39,35,34
2,2,71,114,97
6,4,46,34,60
3,3,63,64,75
2,3,59,87,90
2,2,105,119,110
5,3,57,44,72
2,1,111,123,143
2,2,108,99,125
1,2,104,128,124
2,2,88,106,97
3,3,64,72,53
6,3,61,40,68
5,6,39,46,40
6,5,36,38,41
2,2,102,122,115
3,3,79,65,80
5,4,41,47,62
6,4,46,34,71
2,2,95,112,102
2,2,100,124,113
3,3,69,79,73
1,1,126,137,138
3,3,70,75,69
3,3,66,63,62
6,6,34,37,36
2,1,121,108,149
4,3,54,51,70
3,2,63,75,85
6,6,30,34,43
4,3,72,53,77
5,3,69,48,69
3,3,75,75,81
5,6,32,40,36
4,3,67,61,73
4,4,61,61,58
3,3,60,78,65
4,3,69,56,80
2,2,100,121,104
6,6,38,35,36
4,4,49,61,55
6,6,39,34,39
3,4,48,67,57
1,1,127,144,139
3,2,84,76,98
6,6,39,39,37
1,2,101,134,124
3,3,69,67,73
8,5,34,28,50
3,3,82,76,80
2,2,71,111,97
2,2,98,118,115
3,3,62,65,63
6,3,63,40,53
2,2,92,100,91
2,2,88,95,92
2,3,54,84,76
2,2,82,104,98
2,2,103,119,113
2,2,88,110,102
5,5,43,41,44
3,3,64,63,65
4,2,75,59,138
6,6,32,37,38
6,6,33,39,47
6,3,44,39,92
6,5,45,34,49
2,2,105,118,113
3,2,75,73,106
2,2,96,113,105
2,2,102,124,115
3,2,115,74,95
7,6,32,31,35
6,5,37,40,45
3,4,57,63,59
3,4,62,78,60
4,4,54,54,54
2,2,103,127,118
5,5,40,46,46
2,2,84,111,101
3,2,80,64,102
4,5,40,60,48
3,2,74,64,93
3,3,73,75,70
4,4,49,59,57
7,4,43,30,56
5,6,34,44,40
3,3,76,82,73
4,2,99,57,79
6,6,29,38,37
4,4,54,62,58
4,4,44,59,57
1,1,123,140,135
5,5,41,45,38
2,2,94,105,94
2,2,79,92,86
4,3,59,62,63
2,2,71,92,85
4,2,78,58,95
6,5,37,39,44
5,6,36,41,40
3,2,106,79,119
7,6,36,31,37
3,4,51,71,57
2,1,104,104,139
4,4,53,53,55
1,2,104,130,119
4,4,48,56,55
8,5,32,27,62
7,6,30,32,37
5,6,35,48,39
4,3,49,58,81
3,2,87,83,87
1,2,107,131,118
4,5,35,49,49
7,6,31,33,37
2,2,89,85,99
5,3,53,46,105
7,4,41,30,74
4,5,37,55,55
4,4,60,62,59
4,4,50,50,50
4,4,49,61,59
5,5,45,43,42
4,6,38,50,39
5,3,81,49,75
3,3,64,72,68
6,6,31,38,37
5,3,51,47,64
2,2,89,98,98
4,2,72,62,94
3,3,60,74,72
3,3,58,80,67
2,2,82,97,89
1,1,129,148,152
1,1,124,144,136
3,3,59,66,63
2,2,79,106,100
2,1,115,103,134
3,3,50,78,64
3,4,63,70,44
6,6,34,38,36
4,4,55,51,59
1,1,85,144,130
4,5,40,61,58
2,2,78,91,87
5,6,34,40,37
7,6,28,31,42
2,3,70,84,82
5,5,43,43,43
4,4,56,53,56
7,5,40,29,44
1,1,123,143,135
2,2,88,86,98
2,1,116,112,130
4,4,49,50,52
4,3,68,62,66
5,5,36,47,53
6,5,38,39,45
2,1,115,114,142
7,5,41,31,49
7,6,39,31,36
2,1,99,102,134
4,4,50,55,57
2,2,105,100,122
4,4,52,54,51
1,1,126,130,147
2,3,76,86,80
2,2,92,95,127
2,2,95,112,105
2,2,90,95,97
3,4,44,66,51
6,6,32,37,37
4,2,78,60,120
3,3,67,64,67
4,4,46,55,53
7,5,32,31,50
2,1,115,117,148
7,5,45,30,39
6,5,38,34,43
3,4,46,69,60
2,2,76,89,105
4,4,46,52,51
4,2,69,62,94
3,3,68,83,77
5,4,54,49,53
6,6,31,38,36
4,5,41,50,47
5,5,46,46,45
6,5,40,36,41
3,3,53,71,70
2,3,83,87,81
2,2,94,105,101
2,3,81,110,79
4,4,41,54,53
3,3,61,64,101
6,3,50,36,74
6,5,45,34,42
4,5,38,52,47
4,3,64,60,56
4,5,39,56,56
6,6,35,38,30
3,4,43,64,61
4,3,64,55,76
2,2,110,124,117
3,3,77,81,82
5,5,34,41,46
8,6,30,26,42
3,3,73,76,76
1,2,89,139,127
2,2,96,119,107
7,6,37,33,39
6,5,39,40,43
2,2,84,107,102
1,2,103,128,118
5,5,38,42,41
4,3,57,52,76
2,2,94,122,110
3,3,79,80,83
8,6,32,28,34
3,3,62,67,64
2,3,74,87,81
4,4,49,61,54
2,2,78,92,90
5,6,39,48,40
1,2,99,131,116
4,4,54,50,60
4,3,70,50,73
3,2,89,78,91
3,4,60,67,62
3,3,75,76,80
7,6,35,30,37
2,2,73,93,89
3,3,64,79,77
3,4,53,71,60
3,3,54,69,65
6,4,50,34,51
3,3,73,63,79
5,5,42,44,45
3,4,49,76,76
2,2,97,125,114
3,4,48,70,61
4,4,51,52,53
8,6,37,28,38
4,4,53,57,54
4,4,46,51,51
3,3,66,72,77
6,6,32,37,43
5,5,44,44,43
2,2,87,98,94
4,4,52,51,60
1,1,119,140,146
3,2,80,81,86
2,2,89,93,94
4,4,59,58,59
4,4,59,53,58
3,3,54,80,75
1,2,100,131,122
6,6,37,34,35
1,2,109,134,124
2,2,82,98,88
3,3,71,79,73
2,2,92,103,97
2,1,105,107,131
5,4,49,42,55
3,3,73,66,70
6,5,43,39,42
4,5,45,53,45
3,3,62,71,67
5,4,46,48,61
8,6,36,25,38
2,3,64,85,70
5,5,41,46,44
1,1,127,143,146
2,3,81,88,74
2,2,84,102,93
2,2,98,106,104
2,2,88,97,95
3,2,69,64,97
2,2,90,99,96
3,2,89,70,106
2,2,88,98,87
3,2,79,82,116
3,3,75,77,72
2,2,98,108,105
7,5,39,32,44
3,3,63,80,73
2,2,80,92,87
2,2,74,90,88
7,4,42,30,51
2,1,128,122,145
4,4,54,50,52
3,2,87,66,86
3,2,88,77,119
5,5,39,41,44
3,2,114,82,111
4,4,47,50,51
5,5,41,44,44
6,6,38,35,34
3,4,53,72,60
2,2,96,106,106
4,4,45,53,52
4,2,75,60,105
6,3,54,38,69
2,2,80,102,98
5,4,50,46,50
6,4,48,40,50
2,2,89,89,123
7,5,36,33,44
8,5,41,26,42
3,2,82,74,110
7,6,30,31,37
3,3,67,75,71
3,4,46,66,64
1,1,97,144,147
1,1,124,131,136
4,3,63,55,76
2,2,105,122,114
5,5,43,44,43
3,3,62,70,66
6,6,38,39,40
7,6,30,31,36
5,5,48,45,49
2,2,92,122,114
2,2,114,112,113
2,2,104,126,115
6,4,43,37,69
4,3,65,59,83
2,2,78,102,94
3,2,81,63,110
6,5,43,40,41
2,2,71,97,100
2,2,77,99,93
5,4,51,42,50
2,2,93,96,98
1,1,126,138,149
5,4,61,44,56
6,5,41,38,40
5,3,50,42,101
2,2,101,119,106
3,3,77,79,73
2,2,89,99,88
2,2,90,111,104
5,3,58,46,66
6,6,39,39,39
5,6,38,47,37
7,4,40,30,57
2,2,78,98,93
7,6,34,32,37
5,5,46,43,42
4,3,80,58,70
3,2,76,71,102
3,3,69,65,70
2,2,94,103,100
3,3,69,81,76
3,3,75,75,78
6,6,32,38,47
4,4,58,58,61
2,3,68,85,80
4,4,57,59,57
2,2,94,122,113
2,2,110,126,116
3,3,66,83,80
3,4,48,75,74
2,1,85,110,128
6,5,43,38,41
6,6,32,37,41
1,1,124,141,149
4,2,83,55,134
3,4,57,65,61
2,2,108,127,124
6,6,33,37,36
4,5,41,49,42
1,2,85,132,107
4,2,74,62,108
7,4,43,31,59
5,6,33,40,40
5,3,55,45,78
4,4,58,57,60
2,3,62,96,84
6,6,37,38,40
5,4,45,45,61
3,3,65,75,70
2,2,100,108,105
4,4,43,54,51
5,6,35,40,39
5,3,64,47,71
2,2,84,104,101
5,5,41,43,43
4,5,41,53,41
1,1,115,145,130
2,2,80,87,86
4,5,36,50,48
4,4,44,60,64
4,5,45,51,49
2,2,100,126,119
2,3,65,94,69
5,3,82,45,69
2,3,79,106,73
4,5,46,51,49
2,2,93,119,109
1,2,110,136,125
6,5,45,40,41
6,6,35,39,37
5,5,43,46,47
7,6,28,33,42
4,4,41,53,51
3,3,66,74,69
5,4,42,44,66
4,4,50,51,48
3,2,95,83,117
2,3,60,84,81
5,6,31,40,36
1,2,100,131,123
4,4,58,53,56
5,6,35,40,36
4,3,68,56,74
5,5,44,41,41
5,5,39,47,45
1,2,86,137,111
1,2,86,146,119
4,4,47,54,54
2,2,98,117,111
3,3,67,68,65
2,3,73,84,76
4,3,60,62,66
1,1,125,150,149
4,5,39,57,59
2,2,79,93,88
2,1,112,115,130
3,2,107,68,97
6,6,35,39,36
4,4,57,57,57
6,4,35,34,74
2,2,77,100,95
2,2,71,108,89
2,3,77,91,84
3,4,45,64,64
4,4,56,60,61
6,4,49,37,51
5,4,51,48,50
3,2,97,82,121
4,3,75,52,74
7,6,32,30,36
2,2,80,95,104
3,4,48,73,58
2,2,102,114,107
6,4,48,36,67
4,4,57,57,53
7,5,42,32,43
4,4,50,58,56
2,2,88,100,94
6,4,45,34,51
5,5,42,42,43
6,4,54,37,52
8,6,32,25,35
2,2,91,89,126
3,2,85,81,126
5,6,33,40,38
4,4,49,49,48
4,4,46,54,58
3,2,94,63,86
5,6,33,44,47
5,4,45,47,54
2,2,88,104,97
5,5,46,43,46
3,3,68,71,75
4,4,48,60,54
7,6,37,33,38
5,3,63,45,62
8,6,34,27,40
2,2,78,90,88
3,3,72,76,71
3,3,58,69,63
2,3,74,88,78
4,6,36,49,39
5,3,69,48,65
3,4,58,64,60
7,5,40,32,47
5,6,35,41,39
4,4,46,53,52
5,6,35,45,40
4,4,52,51,50
5,4,46,45,50
2,1,112,106,143
4,3,59,60,63
7,6,36,31,39
2,1,112,98,135
1,1,116,138,149
2,2,104,113,110
4,2,67,57,96
4,3,68,59,83
5,4,44,45,55
2,3,66,91,69
3,2,85,65,100
3,3,63,74,69
3,3,82,74,79
3,3,65,72,68
3,4,43,66,57
6,5,40,38,42
4,5,46,50,49
4,5,42,49,47
5,6,37,41,30
5,6,35,43,40
6,6,31,36,42
2,2,87,96,93
3,2,73,75,109
7,6,32,33,35
4,5,40,50,51
5,5,46,46,44
3,3,78,83,77
2,2,96,117,113
7,4,62,31,40
7,6,29,29,34
4,4,52,57,55
6,6,39,37,38
6,6,31,36,36
4,2,79,53,86
4,2,71,52,86
4,4,54,50,53
5,5,38,48,51
2,2,97,110,106
1,2,118,133,125
6,6,32,38,44
3,3,64,69,67
2,2,106,85,125
8,6,36,25,39
3,3,64,63,67
4,4,61,53,59
4,5,41,52,40
5,5,45,44,47
4,4,51,60,55
8,6,32,26,38
3,3,68,72,70
7,4,54,29,45
1,2,108,128,117
4,5,39,54,44
2,2,85,102,97
2,2,92,95,123
2,2,95,105,95
1,2,111,129,112
3,4,52,71,57
2,2,92,98,123
7,4,44,33,55
3,2,101,71,107
7,4,43,30,55
2,2,98,106,105
2,2,88,116,108
6,5,42,39,38
5,5,42,41,41
7,4,41,30,51
5,5,43,43,42
4,5,43,57,48
4,2,103,56,81
7,6,31,31,35
2,2,87,106,95
2,2,95,113,109
5,4,49,49,52
2,2,83,84,124
4,5,36,50,52
6,4,44,37,67
2,3,65,105,84
1,2,111,135,124
5,5,35,44,41
5,6,36,41,36
1,1,126,128,144
7,6,34,30,31
3,4,60,64,59
2,2,77,94,132
2,3,75,90,84
2,2,85,95,90
5,5,42,44,46
2,2,87,101,95
2,2,92,104,102
4,2,81,51,126
4,4,60,61,60
5,4,54,47,58
4,2,81,62,103
3,2,73,71,97
3,2,75,69,97
3,3,64,78,64
6,6,39,38,39
2,2,88,91,92
4,3,65,50,71
2,2,92,102,103
4,6,40,51,38
2,2,98,123,117
5,5,46,42,42
5,2,73,44,108
4,3,72,51,72
2,2,78,118,109
3,3,58,76,65
4,4,44,51,51
2,3,73,92,83
3,4,42,64,58
5,4,46,46,50
7,5,38,30,45
2,3,70,85,79
7,5,31,29,62
4,3,81,57,76
3,4,49,75,69
1,1,129,139,145
2,1,122,117,129
3,2,81,82,84
7,6,33,32,36
3,3,76,67,73
2,2,84,90,82
5,5,36,46,44
5,6,37,41,40
6,4,46,39,62
2,2,80,86,85
3,3,72,79,77
2,3,76,91,84
5,5,42,44,40
5,2,66,48,89
7,5,32,29,57
4,3,62,60,62
2,2,66,89,108
3,4,47,69,68
7,5,40,31,42
2,2,77,96,87
5,6,31,43,41
6,4,44,40,61
4,3,71,61,75
3,3,70,74,72
5,5,45,43,49
1,1,121,147,142
1,2,105,138,126
2,3,76,86,82
3,4,58,69,49
2,3,67,86,80
2,2,103,116,112
1,2,104,128,113
2,2,78,92,89
4,4,50,61,49
3,3,59,73,70
7,6,36,33,34
5,3,56,49,63
1,2,121,133,125
4,4,48,50,52
3,2,80,82,113
6,5,43,38,39
5,5,41,41,41
2,3,78,89,80
1,1,128,144,148
7,6,35,30,39
5,3,51,45,70
4,4,53,50,60
5,3,76,44,65
7,6,29,30,39
2,2,101,120,111
2,2,94,105,103
5,5,40,46,45
4,5,40,55,56
3,3,67,72,68
3,3,69,70,65
1,1,88,150,137
3,2,64,71,87
4,5,38,53,44
6,6,33,35,36
4,4,61,54,59
3,4,46,70,71
3,2,69,66,95
7,5,42,31,36
7,4,39,33,65
4,3,59,60,77
3,4,48,66,56
4,4,61,62,60
6,5,36,37,41
3,4,56,73,62
4,4,59,60,56
6,5,34,40,48
3,3,50,76,74
4,2,62,50,84
2,2,83,106,102
3,3,74,82,77
4,4,53,53,54
2,3,74,86,82
5,4,41,43,52
6,6,37,36,35
2,1,121,127,149
5,5,38,47,46
2,2,93,123,111
4,4,52,59,44
4,4,43,51,52
5,5,41,47,37
5,5,48,45,45
2,3,75,87,79
3,4,44,62,53
3,4,50,63,59
3,2,77,64,101
5,4,50,45,46
5,5,39,42,52
8,6,32,25,38
1,2,85,134,111
5,6,38,41,40
4,4,56,50,62
4,5,39,53,42
1,1,122,139,132
4,4,53,56,54
6,3,53,38,64
2,2,102,114,110
3,3,56,78,63
5,4,51,42,55
4,4,54,52,53
3,3,67,79,73
1,1,125,129,152
3,3,68,67,68
6,4,42,39,54
2,2,83,100,95
5,5,48,44,47
5,6,34,41,36
6,6,31,36,44
2,2,86,114,107
5,5,38,47,44
4,4,46,53,50
2,2,83,122,111
2,3,61,98,86
7,6,34,30,36
2,3,62,91,72
3,2,82,63,101
2,2,80,89,88
5,5,38,42,53
5,5,36,48,41
5,5,41,46,46
7,6,39,30,40
1,1,120,136,136
4,5,44,53,48
4,3,63,62,62
6,6,42,39,33
2,2,97,114,106
2,2,92,121,110
6,6,33,37,45
8,6,34,26,36
3,3,71,75,68
2,2,112,124,121
7,4,42,33,50
3,2,76,76,84
6,6,34,38,30
3,3,58,70,67
4,3,49,55,64
2,2,83,122,100
2,3,66,84,69
3,3,64,63,64
7,6,36,30,36
5,5,42,45,45
2,2,122,93,112
5,4,54,47,60
2,2,96,106,104
6,4,43,36,60
2,2,96,113,106
2,2,78,88,85
4,4,57,59,56
5,5,45,43,45
3,3,66,71,67
8,6,25,26,44
3,3,74,73,75
2,2,92,110,104
2,2,110,90,117
6,5,36,40,49
6,5,45,38,49
5,5,44,43,49
6,3,56,40,68
6,6,34,36,36
3,2,114,78,97
2,2,121,93,119
4,4,53,49,49
5,3,58,48,67
5,5,41,43,48
3,2,84,80,114
4,4,40,50,62
2,2,86,100,94
8,6,31,28,36
1,1,127,146,153
2,3,69,87,81
2,1,127,126,144
4,4,51,50,49
2,1,113,91,129
8,6,32,27,38
3,3,55,83,78
6,4,61,38,52
1,1,123,136,128
2,3,61,95,84
7,6,36,31,33
4,4,42,57,54
3,3,73,76,72
4,4,58,58,56
6,6,35,36,37
3,3,65,63,66
1,2,120,134,125
2,2,101,118,109
7,4,41,29,51
3,3,74,71,73
2,3,70,85,80
3,3,69,78,72
6,6,30,34,34
3,3,70,75,71
7,6,35,33,29
5,5,46,49,49
4,3,61,50,90
2,2,90,112,103
2,2,79,100,93
2,3,81,90,82
4,4,51,60,57
4,5,45,50,49
8,6,32,27,36
8,6,34,25,36
4,4,60,60,57
3,2,77,63,88
3,4,58,76,53
6,6,35,40,36
6,4,59,37,54
4,5,40,51,43
4,4,42,56,56
2,2,101,125,116
3,3,55,80,74
1,2,104,128,119
5,5,46,41,42
6,3,53,39,64
7,6,36,31,38
3,4,54,75,59
6,4,42,37,51
4,4,59,60,57
2,2,87,99,94
4,5,46,56,48
8,5,39,25,43
4,4,47,57,55
4,5,42,55,43
2,2,105,109,111
4,5,46,49,47
3,3,63,67,65
1,2,112,128,122
3,3,61,69,65
3,2,82,69,93
2,3,83,89,81
4,4,54,62,59
2,2,93,90,96
7,6,29,30,35
4,4,59,60,60
4,4,51,61,61
3,2,78,77,111
2,2,103,111,110
6,6,37,38,39
3,2,111,80,108
1,1,127,131,146
3,3,54,65,75
2,2,101,93,111
1,1,115,147,139
1,2,103,128,116
1,2,113,129,126
4,3,59,52,83
7,4,47,33,70
4,3,59,54,75
6,4,60,37,61
4,4,51,52,50
4,4,48,56,54
4,2,64,60,89
4,4,43,56,56
3,3,71,70,72
5,4,46,45,54
1,1,116,131,128
2,2,75,95,89
3,4,61,64,61
3,3,62,68,64
4,4,51,59,58
4,4,45,62,69
7,5,34,30,52
4,3,54,52,77
2,2,103,122,109
2,1,101,117,128
7,5,51,29,34
2,2,102,124,113
2,2,87,102,95
2,3,82,88,82
6,3,57,35,70
7,4,37,29,63
6,6,33,35,37
4,4,50,60,58
2,2,81,96,90
5,6,33,40,39
2,2,96,109,101
5,5,43,41,42
2,2,84,120,99
4,4,49,58,57
5,3,56,48,78
2,2,89,84,101
4,2,104,58,87
6,5,35,39,41
2,2,81,96,91
6,5,41,35,44
3,3,69,73,67
3,3,67,68,69
5,5,41,43,49
2,1,98,115,136
4,3,54,54,70
2,1,112,96,141
5,5,37,44,42
1,1,120,138,145
1,1,119,138,134
4,4,47,53,62
7,5,51,29,35
5,2,65,48,86
2,2,89,99,90
2,1,127,126,153
7,6,31,30,45
7,4,34,30,64
3,3,71,72,69
5,6,39,43,31
2,2,94,112,114
2,2,96,105,96
2,2,83,90,88
3,3,69,70,76
3,3,73,76,77
8,6,30,28,35
4,4,52,55,56
4,4,53,52,62
5,5,45,43,46
2,2,83,101,92
4,4,58,57,57
5,2,62,48,92
7,6,34,31,31
3,3,70,72,70
6,4,49,39,53
3,3,52,65,63
2,2,81,102,97
4,4,53,61,56
3,3,73,67,71
1,1,119,143,132
4,4,43,62,66
3,3,72,83,76
7,5,39,29,50
4,4,48,54,53
3,2,78,66,105
2,2,86,117,107
3,3,64,63,62
3,3,73,74,64
5,3,56,42,74
2,2,104,84,123
6,5,41,38,39
2,2,79,99,95
3,3,68,75,66
7,6,34,33,32
5,5,43,46,46
4,5,41,50,48
7,6,38,31,39
